step,time_s,L1,L2,L3,L4,L5,L6,R1,R2,R3,R4,R5,R6
1867,7.468000,0.00237966864,0.155443996,-0.251620144,0.357394844,0.00238614739,-0.00192925707,-4.59357835e-07,2.5192378e-06,-6.04979823e-06,6.03058581e-08,4.28213707e-06,-1.59410092e-06
1868,7.472000,0.00240381411,0.157096967,-0.252582282,0.357215106,0.00237872219,-0.00192934088,-4.59417123e-07,2.51928009e-06,-6.04989555e-06,6.05325639e-08,4.2820443e-06,-1.59418721e-06
1869,7.476000,0.00242677587,0.158341169,-0.253311604,0.357069671,0.00237113237,-0.00192941353,-4.59466207e-07,2.51928805e-06,-6.04991419e-06,6.02934165e-08,4.28218209e-06,-1.59410024e-06
1870,7.480000,0.0024465106,0.159298345,-0.253843844,0.356916785,0.00236648507,-0.00192947499,-4.59530611e-07,2.51932943e-06,-6.05000787e-06,6.05219483e-08,4.28221438e-06,-1.59425076e-06
1871,7.484000,0.0024691869,0.16002579,-0.25426957,0.356848389,0.00235580211,-0.00192960165,-4.59584442e-07,2.51935489e-06,-6.05006699e-06,6.05153403e-08,4.28211615e-06,-1.59410115e-06
1872,7.488000,0.00248806365,0.160608873,-0.254566431,0.356752604,0.00234823092,-0.00192965753,-4.59648447e-07,2.51937809e-06,-6.05012201e-06,6.0511276e-08,4.28215117e-06,-1.59431215e-06
1873,7.492000,0.00250732712,0.161071092,-0.25479424,0.356688499,0.00234006229,-0.00192975253,-4.59686134e-07,2.5194197e-06,-6.05021933e-06,6.07437016e-08,4.2822785e-06,-1.59433228e-06
1874,7.496000,0.00252551981,0.161447629,-0.254959852,0.356631875,0.00233085966,-0.00192983821,-4.59759036e-07,2.51942947e-06,-6.05023843e-06,6.05063804e-08,4.28208477e-06,-1.59436934e-06
1875,7.500000,0.00254386687,0.161755279,-0.255087972,0.356595814,0.00232076971,-0.00192994252,-4.59785355e-07,2.51948495e-06,-6.05036985e-06,6.09649646e-08,4.28243402e-06,-1.59432784e-06
1876,7.504000,0.00145624042,0.160760939,-0.280471563,0.409342259,0.00324536837,-0.0019238703,-4.59868062e-07,2.51947768e-06,-6.05035029e-06,6.04947559e-08,4.28201201e-06,-1.59442334e-06
1877,7.508000,0.00139018893,0.168759584,-0.280034453,0.410427213,0.0031959042,-0.00192456506,-4.5988125e-07,2.51953406e-06,-6.05048172e-06,6.09587332e-08,4.28259273e-06,-1.59432147e-06
1878,7.512000,0.00134031929,0.173399448,-0.280788958,0.410696566,0.00316512887,-0.00192486309,-4.59963331e-07,2.51954179e-06,-6.050499e-06,6.07180439e-08,4.2824031e-06,-1.59447484e-06
1879,7.516000,0.0013119285,0.176367104,-0.281679332,0.410710931,0.00314999931,-0.00192504935,-4.60009545e-07,2.51958477e-06,-6.05059586e-06,6.09509385e-08,4.28195744e-06,-1.59438321e-06
1880,7.520000,0.0013056288,0.178385675,-0.282441109,0.410594702,0.00314093661,-0.00192521699,-4.60022903e-07,2.51960569e-06,-6.05064861e-06,6.0943762e-08,4.28207386e-06,-1.59445403e-06
1881,7.524000,0.00130887341,0.179784834,-0.283077657,0.410480201,0.00313426601,-0.00192533806,-4.60083641e-07,2.51963161e-06,-6.05070636e-06,6.09391932e-08,4.28256544e-06,-1.59442607e-06
1882,7.528000,0.00131398044,0.180791661,-0.28356111,0.410339862,0.00313067995,-0.00192547776,-4.60163221e-07,2.52007658e-06,-6.04798788e-06,5.74330628e-08,4.28235217e-06,-1.59445926e-06
1883,7.532000,0.00132131611,0.181529105,-0.283928186,0.410208106,0.00312730158,-0.00192558579,-4.60197612e-07,2.51977735e-06,-6.05104424e-06,5.86010316e-08,4.28226349e-06,-1.59447791e-06
1884,7.536000,0.00133000361,0.18207705,-0.284211993,0.410097778,0.00312442658,-0.001925705,-4.60244934e-07,2.52031509e-06,-6.04854631e-06,6.02178147e-08,4.28225803e-06,-1.5945011e-06
1885,7.540000,0.00133797596,0.182492852,-0.284418285,0.409993678,0.0031207439,-0.0019258447,-4.60268041e-07,2.51967163e-06,-6.05081595e-06,6.0226526e-08,4.28242129e-06,-1.59470017e-06
1886,7.544000,0.00134626019,0.182817668,-0.284564495,0.409891456,0.00311828312,-0.00192592479,-4.60338811e-07,2.52021778e-06,-6.04832803e-06,5.81183812e-08,4.28219346e-06,-1.59455169e-06
1887,7.548000,0.00135420216,0.183067247,-0.284673303,0.409807563,0.0031125755,-0.00192603096,-4.60350719e-07,2.51984943e-06,-6.05122796e-06,6.20783354e-08,4.28256135e-06,-1.59491356e-06
1888,7.552000,0.00136227917,0.183268085,-0.284749538,0.409732431,0.00310889259,-0.0019261688,-4.60420466e-07,2.52018253e-06,-6.04825573e-06,6.06749211e-08,4.28258045e-06,-1.59482522e-06
1889,7.556000,0.001369501,0.183434665,-0.284794211,0.409651816,0.00310523272,-0.00192626938,-4.6045875e-07,2.51972415e-06,-6.05094374e-06,5.95148997e-08,4.2826241e-06,-1.59490992e-06
1890,7.560000,0.00137658813,0.183570445,-0.284821928,0.409579158,0.00310124503,-0.00192640163,-4.60510876e-07,2.52038171e-06,-6.0487132e-06,5.90327502e-08,4.28249587e-06,-1.59463696e-06
1891,7.564000,0.000465655816,0.183206052,-0.282740891,0.416187704,0.00438921247,-0.00191793311,-4.60542878e-07,2.51991878e-06,-6.05139394e-06,6.16018525e-08,4.28277008e-06,-1.59495266e-06
1892,7.568000,0.000449636369,0.182602763,-0.280786633,0.416741133,0.00437559281,-0.00191808771,-4.60599551e-07,2.52033169e-06,-6.04860315e-06,6.13596143e-08,4.28230987e-06,-1.59485705e-06
1893,7.572000,0.000426869025,0.181828797,-0.279642373,0.41699639,0.0043668719,-0.00191825535,-4.60608845e-07,2.51980509e-06,-6.05114292e-06,5.92652611e-08,4.28245585e-06,-1.59498654e-06
1894,7.576000,0.000407094485,0.18117404,-0.278838694,0.417107433,0.00436188933,-0.00191840064,-4.60664808e-07,2.52051382e-06,-6.0490238e-06,5.94864282e-08,4.28267595e-06,-1.5946606e-06
1895,7.580000,0.000393125811,0.180655062,-0.278265059,0.417190582,0.00435785251,-0.00191851705,-4.60705763e-07,2.52001678e-06,-6.05162859e-06,6.15917912e-08,4.28249496e-06,-1.59497836e-06
1896,7.584000,0.000381708378,0.180266008,-0.277829051,0.417218894,0.00435541058,-0.00191865396,-4.60727762e-07,2.52044515e-06,-6.04887373e-06,6.15767703e-08,4.28282328e-06,-1.59492845e-06
1897,7.588000,0.00037182495,0.179981604,-0.277493775,0.417212605,0.00435461802,-0.00191877875,-4.6077912e-07,2.51990514e-06,-6.05137939e-06,6.29809804e-08,4.28241674e-06,-1.59495812e-06
1898,7.592000,0.000363325002,0.179780036,-0.277234256,0.417177975,0.00435629394,-0.00191887468,-4.60804898e-07,2.52038581e-06,-6.04873685e-06,5.99412715e-08,4.28239855e-06,-1.59496642e-06
1899,7.596000,0.000356735312,0.179636002,-0.277037442,0.417141378,0.00435651653,-0.00191896036,-4.60815812e-07,2.52007408e-06,-6.0517641e-06,6.08760544e-08,4.28253588e-06,-1.5949804e-06
1900,7.600000,0.000350827468,0.179542035,-0.276878566,0.417083353,0.00435731793,-0.00191906001,-4.60868023e-07,2.52061704e-06,-6.04926936e-06,5.87680589e-08,4.28276462e-06,-1.59476974e-06
1901,7.604000,0.000345018576,0.179479152,-0.276759863,0.417029053,0.00435832469,-0.00191920344,-4.60916368e-07,2.52025256e-06,-6.05217383e-06,6.27321626e-08,4.28257999e-06,-1.59496892e-06
1902,7.608000,0.000339562888,0.179448217,-0.276658505,0.416953057,0.00436113309,-0.00191928633,-4.60938736e-07,2.52058248e-06,-6.04919478e-06,6.13303968e-08,4.28291514e-06,-1.59503725e-06
1903,7.612000,0.000334350159,0.179433718,-0.276576996,0.416879982,0.00436268048,-0.00191939343,-4.60976594e-07,2.52012319e-06,-6.05188279e-06,6.01664425e-08,4.28249587e-06,-1.59517833e-06
1904,7.616000,0.000329837552,0.179439649,-0.276501954,0.416790307,0.00436444255,-0.00191949401,-4.61001548e-07,2.52078098e-06,-6.04964771e-06,5.96865846e-08,4.28293288e-06,-1.59489241e-06
1905,7.620000,0.000324552646,0.179456234,-0.276438236,0.416696906,0.00436757132,-0.0019195769,-4.61058619e-07,2.52071914e-06,-6.04951492e-06,5.85227227e-08,4.28297153e-06,-1.59515685e-06
1906,7.624000,3.88249755e-05,0.188556999,-0.224499732,0.316812932,0.00476723909,-0.00191708421,-4.6107732e-07,2.52042037e-06,-6.0525681e-06,6.34164365e-08,4.28287422e-06,-1.5951689e-06
1907,7.628000,0.000118197175,0.177285448,-0.224950641,0.315211743,0.00483426265,-0.00191603368,-4.6111802e-07,2.52068662e-06,-6.04943989e-06,6.10836182e-08,4.28264866e-06,-1.59512899e-06
1908,7.632000,0.000180574367,0.170975924,-0.223587289,0.314775944,0.0048730881,-0.00191588234,-4.61125779e-07,2.52027417e-06,-6.05223704e-06,6.06231083e-08,4.28267367e-06,-1.59519618e-06
1909,7.636000,0.000210045837,0.167033747,-0.222092867,0.314748704,0.0048904568,-0.00191579573,-4.61167645e-07,2.52089944e-06,-6.04992738e-06,5.9675358e-08,4.28266048e-06,-1.59492242e-06
1910,7.640000,0.000216393266,0.164442852,-0.220789194,0.314821959,0.00490012951,-0.00191579899,-4.61196919e-07,2.52086875e-06,-6.04986462e-06,5.89727946e-08,4.28279236e-06,-1.59522722e-06
1911,7.644000,0.000211818144,0.162678033,-0.219741702,0.314941049,0.00490334723,-0.001915853,-4.61223834e-07,2.5209406e-06,-6.05003288e-06,5.96684302e-08,4.28279964e-06,-1.59512433e-06
1912,7.648000,0.000200619223,0.161464363,-0.218908429,0.315035939,0.00490570208,-0.00191590749,-4.61268002e-07,2.52092968e-06,-6.05001105e-06,5.92021792e-08,4.28259182e-06,-1.59526166e-06
1913,7.652000,0.000187637284,0.160623908,-0.218255311,0.315095544,0.00490921782,-0.00191595592,-4.61265785e-07,2.52098175e-06,-6.05013975e-06,5.96593708e-08,4.28293606e-06,-1.59538365e-06
1914,7.656000,0.000173944049,0.160034075,-0.217751339,0.315134197,0.00491165929,-0.00191602623,-4.61308417e-07,2.52097334e-06,-6.05012247e-06,5.9200012e-08,4.28319026e-06,-1.59528872e-06
1915,7.660000,0.000161095988,0.159618363,-0.21737051,0.315161169,0.00491346745,-0.00191609375,-4.61361338e-07,2.52102836e-06,-6.05025116e-06,5.96571113e-08,4.28275052e-06,-1.59536887e-06
1916,7.664000,0.000149413943,0.159331292,-0.217089266,0.315180868,0.00491675409,-0.00191615662,-4.61335645e-07,2.52329551e-06,-6.05540026e-06,5.70603262e-08,4.28209569e-06,-1.59527076e-06
1917,7.668000,0.000137181487,0.159142435,-0.216864377,0.315162957,0.00492139207,-0.00191617385,-4.61363953e-07,2.52481914e-06,-6.0513994e-06,5.58658328e-08,4.28225758e-06,-1.59515946e-06
1918,7.672000,0.000125961145,0.159018695,-0.21669516,0.315132856,0.00492535811,-0.00191624649,-4.61390812e-07,2.5243271e-06,-6.05403739e-06,5.8433038e-08,4.28206204e-06,-1.59523427e-06
1919,7.676000,0.000116222538,0.158941433,-0.216575563,0.315113038,0.00492905453,-0.00191629492,-4.61401299e-07,2.52470272e-06,-6.05116793e-06,5.79612838e-08,4.28239809e-06,-1.59518368e-06
1920,7.680000,0.00010510697,0.158905268,-0.216471359,0.315054595,0.00493520917,-0.00191634847,-4.61445069e-07,2.52415111e-06,-6.05366131e-06,5.95909704e-08,4.28198427e-06,-1.59526371e-06
1921,7.684000,-6.32710289e-05,0.168710724,-0.129580989,0.143045962,0.00517672207,-0.00191482506,-4.6146269e-07,2.52457698e-06,-6.05090736e-06,5.60997151e-08,4.28196608e-06,-1.59544788e-06
1922,7.688000,9.26193316e-05,0.147223055,-0.129927754,0.140259266,0.00529952114,-0.00191340083,-4.61479345e-07,2.52426003e-06,-6.05393097e-06,5.726395e-08,4.28199928e-06,-1.59523063e-06
1923,7.692000,0.000217640772,0.13515678,-0.127055526,0.139751494,0.00536240963,-0.00191300525,-4.61519249e-07,2.52478253e-06,-6.05139121e-06,5.51589032e-08,4.2824563e-06,-1.59524234e-06
1924,7.696000,0.000273056794,0.127613604,-0.123983681,0.139883399,0.00538863521,-0.00191278965,-4.61549405e-07,2.52437417e-06,-6.05421792e-06,5.88860232e-08,4.28261046e-06,-1.59549484e-06
1925,7.700000,0.000286826631,0.122628137,-0.121357247,0.140214831,0.00539922062,-0.00191269268,-4.6160045e-07,2.52470068e-06,-6.0512366e-06,5.77123593e-08,4.28239082e-06,-1.59551234e-06
1926,7.704000,0.000278744614,0.119236089,-0.119239897,0.140558898,0.00540397223,-0.001912651,-4.61587433e-07,2.52420205e-06,-6.05384639e-06,5.63268543e-08,4.28229168e-06,-1.59545948e-06
1927,7.708000,0.000262826448,0.116879657,-0.117589056,0.140887648,0.00540259387,-0.00191266532,-4.61632339e-07,2.52485734e-06,-6.05160994e-06,5.60830031e-08,4.28216526e-06,-1.59512649e-06
1928,7.712000,0.000243701972,0.115218982,-0.11633186,0.1411888,0.00540085044,-0.00191270001,-4.61639473e-07,2.52434916e-06,-6.05420473e-06,5.84170898e-08,4.28231124e-06,-1.59542583e-06
1929,7.716000,0.000222912058,0.114055254,-0.115359187,0.141399503,0.00540027302,-0.00191270863,-4.61671135e-07,2.52473978e-06,-6.05137029e-06,5.81746349e-08,4.28230624e-06,-1.59537967e-06
1930,7.720000,0.000203327741,0.113233581,-0.114634253,0.141580611,0.00540159736,-0.00191270933,-4.61685005e-07,2.52417749e-06,-6.05383411e-06,5.958033e-08,4.2823458e-06,-1.59539502e-06
1931,7.724000,0.000185768818,0.112663582,-0.11408449,0.141705975,0.00540405326,-0.00191273494,-4.61723175e-07,2.52461882e-06,-6.05111654e-06,5.63115563e-08,4.28210524e-06,-1.59540718e-06
1932,7.728000,0.000169615261,0.112266742,-0.113692179,0.141820133,0.0054056677,-0.00191274565,-4.61724767e-07,2.52430141e-06,-6.05413425e-06,5.74789532e-08,4.28247313e-06,-1.59541332e-06
1933,7.732000,0.000153525965,0.112009957,-0.113393158,0.141878724,0.00541019859,-0.00191274728,-4.61771151e-07,2.52480663e-06,-6.05155901e-06,5.51383259e-08,4.28270459e-06,-1.59543174e-06
1934,7.736000,0.000140160322,0.111844599,-0.113189794,0.141945094,0.00541475322,-0.00191275473,-4.61812391e-07,2.5244201e-06,-6.05442256e-06,5.91044511e-08,4.28228395e-06,-1.59545186e-06
1935,7.740000,0.000125702238,0.111758031,-0.113035455,0.141965553,0.00542034162,-0.00191275659,-4.6181006e-07,2.52472637e-06,-6.05140121e-06,5.77002126e-08,4.28226576e-06,-1.59539388e-06
1936,7.744000,-0.000377551652,0.106862515,-0.0389847904,0.00545617193,0.00398432044,-0.00192245073,-4.61819155e-07,2.52422888e-06,-6.0540101e-06,5.63114426e-08,4.28229805e-06,-1.59546585e-06
1937,7.748000,-0.000187896425,0.0815395638,-0.0354043767,0.00597953051,0.00405274378,-0.00192182441,-4.61852693e-07,2.52488303e-06,-6.05177365e-06,5.60697906e-08,4.28228122e-06,-1.59524416e-06
1938,7.752000,-6.81332313e-05,0.0664839149,-0.0294895284,0.00627325848,0.00408469141,-0.00192150171,-4.61861617e-07,2.52439418e-06,-6.05440755e-06,5.86374824e-08,4.28242356e-06,-1.59565718e-06
1939,7.756000,-2.47799326e-05,0.0566623807,-0.0241150819,0.00637599826,0.00409571268,-0.00192134245,-4.61891972e-07,2.52476957e-06,-6.05154173e-06,5.81609072e-08,4.28218755e-06,-1.59549381e-06
1940,7.760000,-1.73381995e-05,0.0499784946,-0.0197432339,0.0063887015,0.00409679627,-0.00192129053,-4.61899901e-07,2.52422274e-06,-6.05403466e-06,5.97975642e-08,4.28245448e-06,-1.59562285e-06
1941,7.764000,-2.94239726e-05,0.0453214794,-0.0163255706,0.00635821,0.00409434456,-0.00192129728,-4.61939493e-07,2.52466657e-06,-6.05131572e-06,5.65277354e-08,4.28268913e-06,-1.59552178e-06
1942,7.768000,-4.7595473e-05,0.0420276597,-0.0137742721,0.00631630421,0.004091301,-0.00192130613,-4.61959587e-07,2.52433279e-06,-6.05429841e-06,5.74645362e-08,4.28248222e-06,-1.59564684e-06
1943,7.772000,-6.61450904e-05,0.0396919325,-0.0118959136,0.00627042353,0.00408686511,-0.00192133582,-4.61970671e-07,2.52485438e-06,-6.0517641e-06,5.53572228e-08,4.28281101e-06,-1.59553565e-06
1944,7.776000,-8.12371727e-05,0.0380480662,-0.0105175301,0.00623496994,0.00408392865,-0.00192134758,-4.61996763e-07,2.52446739e-06,-6.05462674e-06,5.93223675e-08,4.28239173e-06,-1.59567503e-06
1945,7.780000,-9.78389289e-05,0.0368973166,-0.00952023268,0.00620127842,0.00408229697,-0.00192137947,-4.62007279e-07,2.52476161e-06,-6.05157038e-06,5.76884496e-08,4.28236854e-06,-1.5955552e-06
1946,7.784000,-0.000108245062,0.0361042507,-0.00880731642,0.0061760731,0.00407989556,-0.00192140334,-4.62013588e-07,2.52427844e-06,-6.05421292e-06,5.65345175e-08,4.282399e-06,-1.59562467e-06
1947,7.788000,-0.000118676573,0.035565611,-0.00831287354,0.00615599379,0.00407937309,-0.00192140625,-4.62045051e-07,2.52493237e-06,-6.05197647e-06,5.62835609e-08,4.2823799e-06,-1.59540139e-06
1948,7.792000,-0.000126430532,0.0352195203,-0.00797727332,0.00614210218,0.00407927576,-0.0019214215,-4.62051048e-07,2.52443101e-06,-6.0545749e-06,5.8621346e-08,4.28241174e-06,-1.59558385e-06
1949,7.796000,-0.000133607071,0.0350097455,-0.00776061043,0.00612880662,0.00407891674,-0.00192143209,-4.62076741e-07,2.52482096e-06,-6.05174137e-06,5.83835984e-08,4.28218027e-06,-1.59565457e-06
1950,7.800000,-0.000137938187,0.034900479,-0.00763545185,0.00612105429,0.00407893769,-0.00192142243,-4.62069437e-07,2.52425752e-06,-6.05419928e-06,5.97844547e-08,4.28255589e-06,-1.59560363e-06
1951,7.804000,-0.00100509729,0.0211855844,-0.00310785882,0.000386817381,0.0020968169,-0.00193479611,-4.62110393e-07,2.52470295e-06,-6.05148489e-06,5.65197809e-08,4.28278645e-06,-1.59567526e-06
1952,7.808000,-0.000932907802,0.0127077457,-0.00233228924,0.000288960524,0.00171157729,-0.00144229096,-4.6212898e-07,2.52438531e-06,-6.05450123e-06,5.76880268e-08,4.28258409e-06,-1.59562705e-06
1953,7.812000,-0.000898715458,0.0104615074,-0.00145870633,0.000377051532,0.00162328652,-0.00131289568,-4.62157715e-07,2.52489235e-06,-6.05192918e-06,5.5352757e-08,4.28257317e-06,-1.59569777e-06
1954,7.816000,-0.000896336627,0.0097212363,-0.0010778443,0.000591391698,0.00178227888,-0.00149619591,-4.62169794e-07,2.52450582e-06,-6.0547909e-06,5.931307e-08,4.28259909e-06,-1.59559045e-06
1955,7.820000,-0.000899156672,0.00940435566,-0.000919169281,0.000734954141,0.00190685899,-0.0016442216,-4.62184488e-07,2.52481436e-06,-6.05176865e-06,5.79119401e-08,4.28259227e-06,-1.59571084e-06
1956,7.824000,-0.000901364721,0.00922297128,-0.00085073011,0.000832471065,0.00199728133,-0.00175537844,-4.62184573e-07,2.52431755e-06,-6.05437572e-06,6.02444175e-08,4.28273324e-06,-1.5958351e-06
1957,7.828000,-0.000902978936,0.00909053255,-0.000830282457,0.000907168724,0.00206744159,-0.00184244406,-4.62203673e-07,2.52471068e-06,-6.05154628e-06,5.62760327e-08,4.28272097e-06,-1.59572471e-06
1958,7.832000,-0.000903793261,0.00897826348,-0.000828815624,0.000951362774,0.00210949592,-0.00189659651,-4.62206458e-07,2.52442669e-06,-6.05463902e-06,5.79113362e-08,4.28274325e-06,-1.59584647e-06
1959,7.836000,-0.000903254724,0.00887965877,-0.000831668265,0.000972436741,0.00212909351,-0.0019244228,-4.62246049e-07,2.52491827e-06,-6.05203059e-06,5.90682276e-08,4.28250223e-06,-1.59574108e-06
1960,7.840000,-0.000903985579,0.00878562685,-0.000839813147,0.000974804163,0.00213240739,-0.00193180563,-4.62240877e-07,2.52428936e-06,-6.05433797e-06,5.95472862e-08,4.28276553e-06,-1.59580486e-06
1961,7.844000,-0.000902308268,0.00870045833,-0.000842720736,0.000959431753,0.00211595162,-0.00191569119,-4.62274784e-07,2.5247848e-06,-6.051735e-06,5.6974379e-08,4.28252497e-06,-1.5957587e-06
1962,7.848000,-0.000901875435,0.00861453824,-0.000850927085,0.000948506407,0.00210485607,-0.00190536189,-4.62268929e-07,2.52441669e-06,-6.05463947e-06,5.74446801e-08,4.28277508e-06,-1.59582032e-06
1963,7.852000,-0.00090173271,0.00853162073,-0.000858340878,0.000936556607,0.00209418265,-0.00189619034,-4.62300591e-07,2.52497375e-06,-6.05217974e-06,5.58054474e-08,4.28252679e-06,-1.59576859e-06
1964,7.856000,-0.000900562853,0.00845056586,-0.000865350943,0.000922676641,0.00207898906,-0.00188062014,-4.62289051e-07,2.52455334e-06,-6.05496689e-06,5.93042664e-08,4.28289331e-06,-1.59582908e-06
1965,7.860000,-0.000900002255,0.00837014802,-0.000871371478,0.000907606911,0.00206415402,-0.00186591549,-4.62333844e-07,2.52488121e-06,-6.0519842e-06,5.81374664e-08,4.28232488e-06,-1.59578929e-06
1966,7.864000,-0.000898374594,0.00828978047,-0.000875493512,0.000894235447,0.002050129,-0.0018529502,-4.62296697e-07,2.52438258e-06,-6.05459172e-06,6.04704766e-08,4.28267231e-06,-1.59577962e-06
1967,7.868000,-0.000898242521,0.00820916332,-0.000884977635,0.000891750678,0.00204708613,-0.00185183296,-4.62342996e-07,2.52478003e-06,-6.05176365e-06,5.65047671e-08,4.28256863e-06,-1.59585613e-06
1968,7.872000,-0.000896612299,0.00813249405,-0.00088685099,0.000866936054,0.00202237722,-0.00182590645,-4.6232995e-07,2.52447762e-06,-6.05481546e-06,5.79036694e-08,4.28292606e-06,-1.59574222e-06
1969,7.876000,-0.000896380923,0.0080545824,-0.000893083867,0.000849761534,0.00200508232,-0.00180721958,-4.62376988e-07,2.5249858e-06,-6.05224386e-06,5.92949512e-08,4.28292651e-06,-1.59592855e-06
1970,7.880000,-0.00089573022,0.00797666796,-0.00089833606,0.000844770111,0.00199985225,-0.00180421071,-4.62383042e-07,2.5243437e-06,-6.0545226e-06,5.95406107e-08,4.28296516e-06,-1.59570732e-06
1971,7.884000,-0.000894706172,0.00790116098,-0.000902449712,0.000835155603,0.00199012202,-0.00179608166,-4.6239947e-07,2.52485211e-06,-6.05194873e-06,5.7198065e-08,4.28294561e-06,-1.59594447e-06
1972,7.888000,-0.000892759359,0.00782732107,-0.000905146357,0.000816527754,0.00197037845,-0.00177574228,-4.62402454e-07,2.52447148e-06,-6.05482182e-06,5.74359476e-08,4.28296971e-06,-1.59595072e-06
1973,7.892000,-0.000892997952,0.00775175542,-0.000910104252,0.000806233846,0.00196127524,-0.00176769262,-4.62420132e-07,2.52504356e-06,-6.05239711e-06,5.60305367e-08,4.28294834e-06,-1.59595277e-06
1974,7.896000,-0.00089131936,0.00767908851,-0.000911449548,0.000789261423,0.00194260455,-0.00174778292,-4.62415187e-07,2.52460813e-06,-6.05514742e-06,5.92931535e-08,4.28308385e-06,-1.59595822e-06
1975,7.900000,-0.000891603529,0.00760362996,-0.000918089412,0.000781873241,0.00193584,-0.00174214644,-4.62449037e-07,2.52495261e-06,-6.05220521e-06,5.83614828e-08,4.28273552e-06,-1.59596664e-06
1976,7.904000,-0.000890663418,0.00753277214,-0.000921706669,0.000771882012,0.00192374876,-0.00172916206,-4.62425078e-07,2.52443965e-06,-6.05477135e-06,6.04610193e-08,4.28263365e-06,-1.59590616e-06
1977,7.908000,-0.000888846116,0.00746240746,-0.000922694802,0.000765555073,0.00191770075,-0.00172686437,-4.62438152e-07,2.52485052e-06,-6.05198011e-06,5.67308298e-08,4.28285057e-06,-1.59579372e-06
1978,7.912000,-0.000888067181,0.0073939655,-0.000925295521,0.000745937228,0.00189764483,-0.0017048486,-4.62447758e-07,2.52455106e-06,-6.0550351e-06,5.812905e-08,4.28264048e-06,-1.59591968e-06
1979,7.916000,-0.000887797098,0.00732383132,-0.000930033624,0.000741960946,0.00189095293,-0.00169718103,-4.6245566e-07,2.52503924e-06,-6.0524244e-06,5.92858598e-08,4.28284693e-06,-1.59580327e-06
1980,7.920000,-0.000886711641,0.00725483801,-0.000931226183,0.000727568753,0.00187728822,-0.00168459001,-4.62463078e-07,2.52441259e-06,-6.05473133e-06,5.9762101e-08,4.28265639e-06,-1.59587137e-06
1981,7.924000,-0.00088450755,0.00718967244,-0.000930782175,0.000714670867,0.00186315831,-0.00167125731,-4.62487463e-07,2.5249085e-06,-6.05212972e-06,5.7192036e-08,4.28287422e-06,-1.59581953e-06
1982,7.928000,-0.000884050853,0.00712257996,-0.000933254138,0.000709185842,0.00185681961,-0.00166569254,-4.62499202e-07,2.52454288e-06,-6.05503647e-06,5.76602233e-08,4.28266912e-06,-1.59588512e-06
1983,7.932000,-0.000884003355,0.00705530634,-0.000936642988,0.000697665848,0.00184454536,-0.00165213144,-4.62515175e-07,2.52509835e-06,-6.05257219e-06,5.60249944e-08,4.28264639e-06,-1.59583101e-06
1984,7.936000,-0.000881932501,0.00699119596,-0.000936069991,0.000690259971,0.00183638558,-0.0016464967,-4.62514066e-07,2.52468135e-06,-6.05536343e-06,5.95254832e-08,4.2826714e-06,-1.59589547e-06
1985,7.940000,-0.000881097978,0.00692635635,-0.000939185498,0.000681366771,0.0018255061,-0.00163472036,-4.62537145e-07,2.52500763e-06,-6.05237574e-06,5.83528745e-08,4.28266594e-06,-1.5958434e-06
1986,7.944000,-0.000879938714,0.00686270045,-0.00093572936,0.000658171717,0.00180224457,-0.0016092828,-4.62523502e-07,2.52451105e-06,-6.05498508e-06,6.06900059e-08,4.282801e-06,-1.59590047e-06
1987,7.948000,-0.000878715015,0.00679873256,-0.000937269535,0.000658590347,0.00180039462,-0.00160916219,-4.62552549e-07,2.52490781e-06,-6.05215655e-06,5.67233727e-08,4.28267913e-06,-1.59585011e-06
1988,7.952000,-0.000877426937,0.00673560612,-0.000938100275,0.000653992407,0.00179436477,-0.00160450954,-4.62544079e-07,2.52462587e-06,-6.05525065e-06,5.83603423e-08,4.28280555e-06,-1.59591207e-06
1989,7.956000,-0.000877105223,0.00667108502,-0.000939648366,0.000640837941,0.00178180379,-0.00159198011,-4.62567442e-07,2.52511541e-06,-6.05263904e-06,5.95152798e-08,4.28279509e-06,-1.59585898e-06
1990,7.960000,-0.000875069236,0.0066115614,-0.000938362442,0.000631289557,0.00176969415,-0.00157965231,-4.62563918e-07,2.52489167e-06,-6.05213745e-06,5.62556721e-08,4.28280146e-06,-1.59586148e-06
1991,7.964000,-0.000874309568,0.00655098027,-0.000936286757,0.000611225143,0.00174869923,-0.00155573641,-4.62570569e-07,2.52465861e-06,-6.05534206e-06,5.85864939e-08,4.28281601e-06,-1.5958658e-06
1992,7.968000,-0.000874062884,0.00648905011,-0.000938937999,0.000613041222,0.00174921949,-0.00155792723,-4.62578583e-07,2.52511541e-06,-6.05265677e-06,5.92816427e-08,4.28279645e-06,-1.59586921e-06
1993,7.972000,-0.000872258155,0.00643017609,-0.000937205972,0.000607093796,0.00174256274,-0.00155365281,-4.62599871e-07,2.524926e-06,-6.05222931e-06,5.64870959e-08,4.28281828e-06,-1.59587569e-06
1994,7.976000,-0.000870162563,0.00637429254,-0.000934242969,0.000592416152,0.00172504375,-0.00153423147,-4.62618601e-07,2.52467748e-06,-6.05539753e-06,5.85862487e-08,4.28261365e-06,-1.59588615e-06
1995,7.980000,-0.000869763084,0.0063154283,-0.000935799908,0.000589155592,0.00172108668,-0.00153138652,-4.6262079e-07,2.52515065e-06,-6.05274681e-06,5.95060818e-08,4.28282101e-06,-1.59588842e-06
